traj#,linkId,laneId,gtuId,t,x,v,a,timeToCollision,gap,dv
1,AB,Lane 1,3,44.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,44.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,44.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,44.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,44.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,44.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,44.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,45.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,46.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,47.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,48.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,49.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,50.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,51.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,52.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,53.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,54.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,55.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,56.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,57.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,58.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.05,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.1,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.15,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.2,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.25,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.3,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.35,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.4,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.45,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.5,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.55,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.6,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.65,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.7,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.75,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.8,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.85,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.9,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,59.95,475.0036,0.0,0.0,NaN,2.3650439,0.0
1,AB,Lane 1,3,60.0,475.0036,0.0,0.0,NaN,2.3650439,0.0
2,AB,Lane 1,1,0.0,100.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.05,101.388885,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.1,102.77778,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.15,104.166664,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.2,105.55556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.25,106.94444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.3,108.333336,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.35,109.72222,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.4,111.111115,27.777779,0.0,NaN,Infinity,Infinity
